ID,Gender,18to24,25to34,35to44,45to54,55to64,more64,leftbefore16,left16,left17,left18,somecollege,professional,university,masters,doctorate,USA,NewZealand,OtherC,Australia,Ireland,Canada,UK,Black,Asian,White,WhiteBlack,OtherE,WhiteAsian,BlackAsian,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Impulsiveness,Sensation seeking,Alcohol,Amphetamines ,Amyl nitrite,Benzodiazepine,Caffeine,Cannabis,Chocolate,Cocaine,Crack,Ecstasy,Heroin,Ketamine,Legal highs,Lysergic acid diethylamide,Methadone,Magic mushrooms,Nicotine,Fictitious drug Semeron,Volatile substance abuse
515,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,34,38,45,48,45,3,5,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0
516,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,45,38,35,40,40,3,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
517,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23,52,49,44,44,6,10,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1
518,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,41,41,32,44,3,4,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0
519,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,39,39,48,40,48,2,5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
520,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,41,36,47,42,36,5,9,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0
521,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,42,37,50,53,5,9,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1
522,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,38,39,38,48,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
523,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,42,38,40,40,43,2,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
524,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,36,42,46,34,41,5,6,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0
525,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33,43,45,38,32,4,6,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
526,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37,34,33,44,45,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
527,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,29,44,53,55,56,4,6,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
528,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,43,38,43,45,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
529,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,45,30,44,30,31,6,6,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0
530,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,42,39,45,47,29,5,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
531,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,43,47,46,43,42,3,9,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
532,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,45,40,50,30,46,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
533,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46,29,41,45,35,3,8,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0
534,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33,41,41,53,49,4,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
535,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,39,41,32,37,5,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,54,43,52,51,4,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
537,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,45,40,52,29,38,4,5,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
538,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,49,45,39,49,37,5,6,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
539,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,43,38,37,48,35,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
540,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,47,38,46,47,46,4,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
541,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,48,45,47,53,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
542,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,42,45,37,43,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
543,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,38,45,46,48,45,4,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
544,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,43,45,52,35,34,4,9,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0
545,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44,44,39,38,44,3,5,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
546,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,48,36,41,38,34,7,5,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
547,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,51,41,43,47,36,2,5,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
548,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,37,52,59,42,1,2,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0
549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,35,39,40,54,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
550,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,48,37,47,44,28,5,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,25,47,47,39,41,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
552,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,37,36,48,50,1,4,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,28,48,47,36,49,3,9,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0
554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,52,29,45,48,44,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,46,26,43,43,45,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,42,43,43,43,50,5,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
557,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,33,38,43,48,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
558,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,38,48,42,44,1,4,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0
559,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,46,45,52,50,2,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
560,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,39,42,49,41,7,9,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
561,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,28,40,49,45,49,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
562,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46,41,41,45,45,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
563,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,42,44,49,36,47,3,5,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0
564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,58,43,35,41,51,3,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
565,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,44,42,42,31,40,4,6,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
566,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,37,46,44,39,8,3,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
567,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,39,34,47,47,36,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
568,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,45,47,39,49,46,1,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
569,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,53,44,54,37,38,3,6,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0
570,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46,34,45,41,42,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,45,45,37,56,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
572,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,38,47,38,31,39,5,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
573,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,52,45,50,53,4,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
574,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,48,31,34,36,37,8,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
575,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,27,46,49,39,39,5,5,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
576,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,55,29,33,47,28,2,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
577,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,45,35,40,49,3,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,44,42,47,47,48,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
579,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46,45,41,51,41,2,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
580,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,46,39,48,50,51,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
581,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,45,50,44,47,3,5,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
582,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,40,38,43,27,8,5,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
583,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,50,49,41,37,6,8,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0
584,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,39,48,56,41,48,5,6,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
585,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,42,40,42,46,39,3,9,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
586,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33,41,44,35,47,7,7,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
587,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,43,36,54,36,40,5,7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
588,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,39,42,44,48,28,4,8,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0
589,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,50,49,49,43,3,6,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
590,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,24,39,48,37,45,5,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
591,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,40,42,39,46,3,7,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
592,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,40,37,44,32,52,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
593,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,14,46,47,46,54,2,5,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
594,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,35,46,46,47,46,4,8,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0
595,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,36,42,35,37,7,8,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0
596,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,39,41,43,34,45,3,8,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
597,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,45,51,49,48,5,9,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
598,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,32,37,44,38,46,6,9,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
599,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,36,41,42,46,44,3,4,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
600,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,41,39,48,43,35,5,7,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0
601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,43,36,42,54,43,2,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
602,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46,47,51,44,34,8,9,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0
603,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,41,28,38,29,46,5,9,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1
604,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,54,33,51,39,34,5,8,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0
605,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,34,43,33,43,2,5,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1
606,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,40,42,48,49,45,2,4,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,47,57,51,34,2,4,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
608,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,31,40,38,52,36,3,9,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
609,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,35,40,52,55,41,2,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
610,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,48,54,44,49,5,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
611,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,48,34,36,50,30,8,5,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
612,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,46,52,44,37,4,10,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0
613,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,42,42,51,46,5,9,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
614,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,41,45,41,39,3,4,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0
615,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,54,38,44,32,37,4,6,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0
616,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33,44,41,37,44,7,5,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,37,39,43,48,40,6,9,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
618,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46,41,45,39,34,7,9,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0
619,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27,48,44,39,47,2,6,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0
620,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,47,52,44,42,5,6,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
621,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,33,51,37,46,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
622,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,41,30,43,52,28,7,7,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1
623,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,44,45,34,44,6,7,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,34,43,44,45,52,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,40,43,41,31,8,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,36,40,37,43,44,1,5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
627,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,36,42,37,44,2,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0
628,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,35,37,40,40,45,3,5,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
629,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,33,35,54,46,0,3,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
630,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,48,32,37,53,44,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0
631,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31,43,50,45,41,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,41,38,56,45,49,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
633,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,40,39,44,56,49,1,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
634,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,48,37,37,37,47,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
